reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
01915487-6c5d-464f-9a4c-e20322435a90,Supriyanto,https://play-lh.googleusercontent.com/a-/ALV-UjUrWh0WtRhZV2iriFX2nTNb9wefA2Vt5X0EEmNJVslqY803-0Pr,good,5,0,382.0.0.49.84,2025-05-29 17:08:27,,,382.0.0.49.84
16e35479-049d-46ea-83c5-34890c0ea89b,Alan Putra,https://play-lh.googleusercontent.com/a-/ALV-UjX60OJbWhaZrdFCZfV_eyUL8ooEdfykBXblEV_C9zbJngefAVBP,ilang lagi akun baru baned gajelas,1,1,382.0.0.49.84,2025-05-29 17:07:53,,,382.0.0.49.84
14dab7a2-fc2e-4f8a-8900-203e95310e85,Riski Fauzi,https://play-lh.googleusercontent.com/a-/ALV-UjXKywSCNgZpLiRIl3h1EvyvF97fsauW3sgioL75t2po-Hr-j24,mantap skali dan menyenangkan,5,0,382.0.0.49.84,2025-05-29 17:07:12,,,382.0.0.49.84
0369040d-44bd-4f7b-87c8-4d14e1da0386,Afdalul Arfan,https://play-lh.googleusercontent.com/a/ACg8ocIQFEsau0zTVz5rl7PxFm38BfyozqKMXjsQ-Vz_-v9WX2GAtA=mo,sangat pahit,5,0,,2025-05-29 16:57:19,,,
36ffd321-900d-4986-8b54-5aa2b554c0bc,Anggi Rahmadi,https://play-lh.googleusercontent.com/a-/ALV-UjWQ3q2rY1RqIKyiL5gasbbRXC15R35fTL_yplBxWQY_VHSUWPg,baik,5,0,382.0.0.49.84,2025-05-29 16:46:52,,,382.0.0.49.84
d32d2553-9124-42b9-8960-9c9f6f8e1d5a,Permata Hati,https://play-lh.googleusercontent.com/a/ACg8ocKIOeJdEJ4nZbH2gT0YfeGh0p78q9ZmS8Le4l1PQwNRBWR3dA=mo,sangat ber msmgfaat 👍,5,0,381.2.0.53.84,2025-05-29 16:46:29,,,381.2.0.53.84
874b43f2-e6b4-4d51-9ea1-1217981e722c,Achmad Andre,https://play-lh.googleusercontent.com/a/ACg8ocLN7pOn4SPAJaJ8LcGpnWfsFLBm3xL0EAK8tBqb_AGKzXbjpQ=mo,puas,5,0,382.0.0.49.84,2025-05-29 16:42:05,,,382.0.0.49.84
c071b988-6619-438a-a783-3f886d6b0562,Krispan Manik,https://play-lh.googleusercontent.com/a/ACg8ocKESTlPjgcT-ND4QnUF5f1xco87YSXzb4elwm7hVimqHH5q9g=mo,"saya minta tolong oleh pihak instagram tolong block atau jangan di izinkan seseorang membuat konten tentang kecelakaan seperti orang terlindas truk kecelakaan mobil atau motor, saya tidak sanggup melihat nya",1,0,,2025-05-29 16:40:24,,,
e293d561-4a19-432c-bb83-aca4b6f24daa,aang GO TV,https://play-lh.googleusercontent.com/a-/ALV-UjV8Hf9l3MM6Tdd9o4Ei3KyuvumY_FxKK5PavZoWpIdOeCJVHr-C,Top,5,0,,2025-05-29 16:39:41,,,
0a2ccee6-4a18-405d-86c8-37a4a7716a5d,Rusmiati Aja,https://play-lh.googleusercontent.com/a/ACg8ocImCD5_Akc-QFndK6Efdqcww1gYayc37Kfsl8B_yTuqRT2ULw=mo,"tolong donggg, masa mau ganti nama ig tapi ga bisaa aneh banget plis",4,0,367.0.0.43.89,2025-05-29 16:37:56,,,367.0.0.43.89
ec3a2454-de42-43bb-93b6-8810b8c28df7,Eko Wahyudi,https://play-lh.googleusercontent.com/a/ACg8ocJ3bpnCnrcCMUaIK-Z6K2xzqZu65xhj3Q57qGBEhNFgVidDjQ=mo,baik',5,0,382.0.0.49.84,2025-05-29 16:37:53,,,382.0.0.49.84
c00e4bc0-14ff-44ba-881a-663075fbb62c,Agueszt Boy,https://play-lh.googleusercontent.com/a-/ALV-UjXsy4lVr6ghquDsUHlyPrrdh7kq3_He6hCw5QMLIdugNCev6R2I,bguss,5,0,364.0.0.18.86,2025-05-29 16:36:50,,,364.0.0.18.86
c5d26089-8f06-44b0-b491-bbeb4e31b607,Rizki Akbar,https://play-lh.googleusercontent.com/a-/ALV-UjVeXWSKcIfWEz8B4DVbjcvN0fGJgHHaKhf5tA9up1rPq0Plalf_,menambah banyak wawasan dan teman saya dengan media ini ... terima kasih,5,0,382.0.0.49.84,2025-05-29 16:35:50,,,382.0.0.49.84
46ee1b3a-96df-4744-8e41-fa6854db0e75,Muhammad Kholid,https://play-lh.googleusercontent.com/a/ACg8ocKa-sVK_EOqIkZAqQgQVowITuonoVnCdrrFDZ8Zxy9PEeVbnw=mo,mantap atuh,5,0,381.2.0.53.84,2025-05-29 16:35:29,,,381.2.0.53.84
cfaa7415-f789-400e-bb28-2f035f97f10b,Dea Deott,https://play-lh.googleusercontent.com/a-/ALV-UjVl5iEFZ5P7HKd5rKC8PEOoDGccQf5fEVIL5KV7QVYbvh_8Rs4,"kenapa yaa notif dari ig selalu telat,dan sekarang makin lelet,selebih nya tetep baguss",5,0,,2025-05-29 16:30:12,,,
4110721b-2b5d-4a6c-87fa-fec6dafdfad5,Asmanah Cuantik,https://play-lh.googleusercontent.com/a/ACg8ocLAyfHhxmIIfsz90dZCAdp5DKG6qy8lTAlJIxFjbyt65JmJdA=mo,bagusss bangeett,5,0,322.0.0.37.95,2025-05-29 16:25:26,,,322.0.0.37.95
a017fdb6-1f8d-4354-bc4e-5f5c7451f91a,MUHAMAD FATURROHMAN FAQIH,https://play-lh.googleusercontent.com/a-/ALV-UjXiyevFIu2pGzeWgAQgs3VGJR_JC5iA8q7PBh6G0XdNppD8zVwcKg,mantap,5,0,382.0.0.49.84,2025-05-29 16:20:31,,,382.0.0.49.84
b8eea2bf-ed94-4586-8e3d-4d85332adc84,Selfiana Juliani,https://play-lh.googleusercontent.com/a-/ALV-UjX1qs6ao4eoKk1HHE0_kUbNlZgZ3uuKwDKf-ape5tkyoFAbtnkT,saya sukaaaa ig bikin banyak teman 🫰🫰,5,0,381.2.0.53.84,2025-05-29 16:14:57,,,381.2.0.53.84
d16df494-0901-497a-ab47-ffda3ece0b8a,Naruriefi,https://play-lh.googleusercontent.com/a-/ALV-UjXmgP6xrJ2WqCq0EXOuGDHcmQMOkmZawBQ9I2ejLlDWX9Z1wgU,"Kenapa ya ig indo konten reels foto maupun video kebanyakan pornonya. Tidak jauh seperti tiktod isi reels selebgram joget-joget, melet, dan konten asumsi dewasa lainnya yg bisa merusak moral anak anak remaja. Sangat sedikit konten edukasi berkualitas yg mendidik moral. Sungguh miris anak jaman sekarang banyak yg hamil duluan, rusak moral dan mentalnya karena sosial media.",5,0,,2025-05-29 16:11:15,,,
eebf7c7a-b4a6-4a23-99a6-bae9d9da07cf,iin indriyani,https://play-lh.googleusercontent.com/a/ACg8ocJ1gwOe3cE3vgdMGtUaS6UE825t2GSyhaeOFLnutGqP9W2ahw=mo,bagus banget bisa ngprank temen l kita wkwkwk,5,0,,2025-05-29 16:09:31,,,
48165a87-e112-4c46-a9c4-ffca6677f35b,Aris Rahmat,https://play-lh.googleusercontent.com/a/ACg8ocK8uE4Okn588z8BnvOnYXuHohb2tXC1j5lqni0Zphh7svB4yw=mo,bagus,5,0,382.0.0.49.84,2025-05-29 16:07:24,,,382.0.0.49.84
0401884d-5450-449f-b215-d2cc98b4cc81,Nan Hi,https://play-lh.googleusercontent.com/a/ACg8ocKaAsQvbx9t0RkVaI8pED5bCdQlDLtNbD6yWqIlltQTAKKp8g=mo,good,5,0,381.2.0.53.84,2025-05-29 16:04:33,,,381.2.0.53.84
e4887050-68fa-4431-b991-209cc17d0340,Agung Adi Anggoro,https://play-lh.googleusercontent.com/a-/ALV-UjUqsgjuDuMcpPXvEEr8LDk0rf0BwmcXRua5fCzxiIGCyxrqJS2c,meminta banding tapi tidak ada tanggapan,1,1,184.0.0.30.117,2025-05-29 16:03:51,,,184.0.0.30.117
86c2a00a-e984-4116-9731-68217548f023,NAURA KHANSA A,https://play-lh.googleusercontent.com/a-/ALV-UjXD18miI529tY6srMXjcK_HvCJAWMGtjGjRBx_vPMA-GSDeqgM,"bagus. tapi akun saya tiba² pas mau post feed gaada filter nashville. tolong munculin lagi dongg, itu filter bagus bgt soalnya..",3,0,382.0.0.49.84,2025-05-29 16:02:49,,,382.0.0.49.84
0b02d80e-bb83-4e69-92d5-981e9cd03f9f,Binsar Dawn,https://play-lh.googleusercontent.com/a/ACg8ocIdseExWpqoNcYOM8sxdTOkavqohsheYqET8dDKh4vn3XVH1g=mo,oke,5,0,382.0.0.49.84,2025-05-29 15:59:19,,,382.0.0.49.84
517426d1-e3f2-4f89-8a0d-4794e8786f48,Liestyani Aprilya pramista Mista,https://play-lh.googleusercontent.com/a/ACg8ocLH9UjjbcSwvMr7_8Axu_Jj0qnuPXXr2kfMEsgIuqMTgWJbxg=mo,ada sedikit kesalahan,4,0,381.2.0.53.84,2025-05-29 15:58:21,,,381.2.0.53.84
cf56a0b0-911f-4c11-b9c6-36653f6f5c00,Kayla Adinda,https://play-lh.googleusercontent.com/a/ACg8ocLhPCuMlbxJfLpvwRb9tBajXBQYKJAWfDv3GhFHtJ3AEqz9gw=mo,"tlg dng apk nya diPERBAGUS lagi, krna ini sekarang udh jelek bgt...masa iya gnti pp sorotan lama sekali *memuatnya* trs hbis tu pas lagi live ig tiba' berhenti sndri...tlg ya admin diperbagus lagi, terimakasih 🙏",3,0,382.0.0.49.84,2025-05-29 15:54:39,,,382.0.0.49.84
29415bce-79dd-4ed5-aed5-cc3e11c02ed3,My Red Moon My Adventure,https://play-lh.googleusercontent.com/a/ACg8ocIq9dAhTtjvDB4TN_0RyDyvQSdLNMcwXQgOWy2-7b8smg3hkw=mo,aplikatif menunjang bisnis,5,0,,2025-05-29 15:52:44,,,
37f94e72-3a77-44be-b28d-ec266642ca5b,Andre Jr,https://play-lh.googleusercontent.com/a/ACg8ocJq-O5VscTQwXTqxTVD5CulIgPLw37jVUuJOEOGAmtzPp7t5Q=mo,bagussssdd,5,0,,2025-05-29 15:42:02,,,
15bfdde4-bf6f-41c5-b2d5-1bbfb1d2e41b,Tiara Aisyah,https://play-lh.googleusercontent.com/a-/ALV-UjVxFI2ZR3joxhdt3TNwL4BAh5tk6LPeG5TTcjM84F2ic5hHxfo,sayang sekali sama aplikasi ini,5,0,381.2.0.53.84,2025-05-29 15:40:50,,,381.2.0.53.84
2887c110-e5bb-4788-a423-d30c545ce95b,ANIME ZY (Ozzy),https://play-lh.googleusercontent.com/a-/ALV-UjUHp3xoGFiRhIbl5FCUeRUjPhpjqk_ohSzXyQRcodDJFY7NvPCphw,sampe saat ini masih aman,5,0,382.0.0.49.84,2025-05-29 15:39:33,,,382.0.0.49.84
bc79baf6-42e2-4ed9-9f13-256b46b46370,Nauranadifafilzah,https://play-lh.googleusercontent.com/a/ACg8ocJfzQldPX58j5dJ9XOeNyLZUINKtOZ3BORsD45bKsGm1E7bhQ=mo,ada filter yang sangat aku suka,5,0,,2025-05-29 15:38:54,,,
00510d26-d9c9-484f-8e0e-995f211e6b7c,Zara,https://play-lh.googleusercontent.com/a/ACg8ocLeKbZzgUI8Urm5LpIqyFqg_uST7V1CcEz7r27vz9ExRLhluQ=mo,"tolong bikin fitur menghapus riwayat akun Instagram dong, khususnya di bio 😭",2,0,379.0.0.41.80,2025-05-29 15:37:25,,,379.0.0.41.80
5d7c09ff-68f3-4627-90c5-b9f81518997e,Awan dacosta,https://play-lh.googleusercontent.com/a-/ALV-UjXpVKE7--5eZxpkiAqDLnRptv5y8fjJ0dQCMddqq4mzD_0il6Mb,mantap lahh,5,0,382.0.0.49.84,2025-05-29 15:37:14,,,382.0.0.49.84
34c171e4-b8af-473f-8c7d-d6f864acd473,A Saudi,https://play-lh.googleusercontent.com/a/ACg8ocK51bNkeit67TrgGmmJ7ck8c5L59Yls5omEEuue5v0yMQmULA=mo,ok bagus ig nya makin keren viturnya,5,0,382.0.0.49.84,2025-05-29 15:36:45,,,382.0.0.49.84
8521082f-ff3e-416d-96c8-4336906181f2,Lului Maduwu,https://play-lh.googleusercontent.com/a-/ALV-UjU4Sf177rFmYMtNDCUiBVtzlS5164ZpRj3IwpOtixuxDoKu-DLz,"postingan di ig kalau dapat di kurangi vidio deeasa. tidak ada manfaatnya. trim,s",5,0,378.0.0.52.68,2025-05-29 15:34:41,,,378.0.0.52.68
23599422-bcc5-4659-b2c2-5648fbd01b1c,Muhammad hanif,https://play-lh.googleusercontent.com/a/ACg8ocJLFbPKX72NRUjYsWJwyKaRtXNfObeOzoV29v3fc5wINm5E=mo,"aplikasi semakin bagus, gercep",5,0,382.0.0.49.84,2025-05-29 15:33:15,,,382.0.0.49.84
176973b6-7597-4bbe-81ca-b70f8089ddc4,Ade putra Lemana,https://play-lh.googleusercontent.com/a/ACg8ocJ4WnHPBBnVhBvlvl2jfyo5aGzsNqtQShTJURRtAMbW8_9LQA=mo,saya senang memakai Instagram,5,0,382.0.0.49.84,2025-05-29 15:33:07,,,382.0.0.49.84
d4f2f31a-96e7-4049-b5b8-edd9bf8ebcea,Ananda erliya Zuanita ardini,https://play-lh.googleusercontent.com/a-/ALV-UjWN5NJ-tQXUoy4ntUmcd3zTOCXzlyMLoLIlESAFSs_yv34j7_T7,"min kalo mau ubah sorotan uda berkali"" gue keluar dari aplikasi malah tetep memuat 2 jam an gue ga keluar tetep aja memuat bug nya kurangin min nyebelin bgt",1,0,382.0.0.49.84,2025-05-29 15:33:06,,,382.0.0.49.84
e01825b8-ee95-4732-94d8-37663cb6989d,Hanumsukma _,https://play-lh.googleusercontent.com/a-/ALV-UjVvLM4Y6QQXNHWhanzTMuOkV_NxoJ-KtoDM0E4Zoe-1EC2P78_a,"Pls Instagram make a repost feature like TikTok or a notes feature, I beg you Instagram, it really helps me, to code for him heheh",3,0,381.2.0.53.84,2025-05-29 15:32:06,,,381.2.0.53.84
ed6c4fd4-dbcc-4e75-bdfb-36affb4789a4,Sher Ly,https://play-lh.googleusercontent.com/a-/ALV-UjVvE6yfIh-GJGQvyRT_mvyPKtLuH5dkLuEjYcv-t3RMI6z_YAE,Syukaaa,5,0,324.0.0.27.50,2025-05-29 15:23:50,,,324.0.0.27.50
e1b89e3a-aefc-4d92-8e55-125d0d148cc4,Febe Lidya,https://play-lh.googleusercontent.com/a-/ALV-UjV-xIJzdj1VHHI73O1Ilzo0Aa04QQuietAK-1EfntYsm5RxDbY,"durasi pasang musik di story ig bisa ditingkatkan ya, masa iya cuma 15 detik dri dlu gda peningkatan dibagian situ",4,0,382.0.0.49.84,2025-05-29 15:23:43,,,382.0.0.49.84
1cdea036-0207-4dda-8782-c0f121983757,Fitriana Dewi,https://play-lh.googleusercontent.com/a-/ALV-UjWwH6ZK37yVlBkv7_wpt8-KNMVAQq8frLATGCD7UNOxPXpyaTk,mantul,5,0,,2025-05-29 15:23:12,,,
315901a7-38f2-47ed-8111-8ff4f6301abc,Bewok Panjang,https://play-lh.googleusercontent.com/a/ACg8ocJB5mScNt_IwT51mdamjccGyBWoNFozYXdy3IeXdJsr9CSAGA=mo,kalo saya ga main ig saya ga bakal ketemu dia. berkat adanya ig saya bisa nemu cinta sejati yang sebelumnya saya belum pernah rasain dan kali ini saya ngerasain yang namanya cinta sejati,5,0,,2025-05-29 15:23:08,,,
ee7cea7e-3d63-4906-a118-d82421675d5e,Zo Zo,https://play-lh.googleusercontent.com/a/ACg8ocLf8e-x1UE4EYPSRl2F13Moztkbpj_zHuMS90Bo4_CuzEvF2g=mo,I like it,5,0,,2025-05-29 15:21:27,,,
2ead1a11-00ad-43fe-9bfc-3a6004be92e2,Ripai 123,https://play-lh.googleusercontent.com/a/ACg8ocJhMAXupftCpZrOp9mAzqa6NExCOIWGNA0WvpHMU2KGsNxv5Q=mo,banyak sekali manfaatnya,5,0,382.0.0.49.84,2025-05-29 15:21:09,,,382.0.0.49.84
30cf9d40-0197-46df-b125-8736337c7c42,Riri Ririwww,https://play-lh.googleusercontent.com/a/ACg8ocLyIoYgbbFndElDEZWZre_1liy1tpXMh-kIVatBayUwgivwOQ=mo,bgusss aplikasi ny,5,0,,2025-05-29 15:16:09,,,
8ad97ba2-495e-485f-b1fd-5579737d7387,Dadan Hidayat,https://play-lh.googleusercontent.com/a/ACg8ocIbQhrjacaaU9k-Jrh_iuVokS73JFHkiZXSsicPm_IWYLXKEg=mo,Bagus banget kualitas yah,5,0,,2025-05-29 15:11:58,,,
803127a0-0fe8-467b-a9d0-55ddafbd7e12,Zaenal Mutaqin,https://play-lh.googleusercontent.com/a/ACg8ocIf47nC2jU0hFTUpdryp3fI2cFNN4d018_XOBb1uM0lf_vXTQ=mo,Sangat bagus,5,0,314.0.0.20.114,2025-05-29 15:10:50,,,314.0.0.20.114
850e4a72-25be-4f27-b43f-a62a104ebbec,najla gaunpesta,https://play-lh.googleusercontent.com/a-/ALV-UjXxrWVk-bQY1ioQiDE7iqBvd66hBDdZxBBYwp0C-_HCmsD4CuM,ini aplikasi yang bagus,5,0,382.0.0.49.84,2025-05-29 15:02:46,,,382.0.0.49.84
ce9b2095-fae4-4935-930d-1f3bcab31e85,Aisyah Wijaya,https://play-lh.googleusercontent.com/a/ACg8ocLyqpnBR7u_sdk_nytfs60gooco4tt_wQ-XGUlIBIAkm1CFlA=mo,"gajelas Instagram saya tiba tiba ke ban padahal awalnya baik baik saja dan gaada ngelanggar aturan, awalnya pas masuk ig disuruh verifikasi muka kanan kiri eh malah ke ban sekarang disuruh nunggu 30 hari. WHY INSTAGRAM ❗❗❗❗",2,1,375.0.0.38.66,2025-05-29 14:59:10,,,375.0.0.38.66
a867afc0-58c4-4daf-951f-9eeca411ee4e,JAROT yhet,https://play-lh.googleusercontent.com/a-/ALV-UjXU8D4P7EPo1OYIXBcBplgE9Gx1LaxY1NGMVpINPba93dmUEyU,sangat cocok dengan fitur dan mohon tingkat kan lagi seperti dalam aplod ft yg pecah,5,0,,2025-05-29 14:49:26,,,
a6aa2c04-dae4-4294-936e-312a02dbfe9a,Sha Sha,https://play-lh.googleusercontent.com/a/ACg8ocIkO6eAIjoxp8F_fi64Ss2AmqBdzbShrr-4IY8LQpQAflzt9_Y=mo,bagus bgt❤️❤️❤️❤️❤️,5,0,364.0.0.18.86,2025-05-29 14:46:32,,,364.0.0.18.86
1f7d8fc3-b97f-46c3-a04a-ed18bfba8994,Lesti Sherdaini,https://play-lh.googleusercontent.com/a/ACg8ocI0xok1Z97KH8FJW_4iHap8USCgW266X9GNBcm5M69SrgiwmA=mo,good...,5,0,382.0.0.49.84,2025-05-29 14:42:50,,,382.0.0.49.84
db4a3b2c-330b-4cd9-9263-0b44bf4ccca9,Mhmd Faisal,https://play-lh.googleusercontent.com/a/ACg8ocJRzS3w3kcHSk72ePQnNXkO0SFOzPARq9HYE5hoZ635SwU6iQ=mo,mantap,5,0,,2025-05-29 14:42:24,,,
3d7cff23-4d46-4cd1-95a7-024c5ec3e389,Rizki Alhasan,https://play-lh.googleusercontent.com/a/ACg8ocJlSJvEp7CeSm0uDAYKBT8v3CyhdHm9bCi8Kh9cjJxYUWusWg=mo,aplikasi nya seru banyak video meme nya,5,0,,2025-05-29 14:41:47,,,
e9c08cc0-2e23-4858-8897-0252897fcfc4,nadila cerewet di la Ariani,https://play-lh.googleusercontent.com/a/ACg8ocKFM-xIbVLs2tpwFecfBybJxn-QxQNWmjA76KH_-xihdWq-2A=mo,b aja,3,0,,2025-05-29 14:40:57,,,
44ec86f4-1601-40a1-bedf-ebd5364e5354,Rifaulidin 01,https://play-lh.googleusercontent.com/a/ACg8ocJfNTiirbPqd9ea1XrDgDDFFyxPT8TUBNHiLjGDDDNNX9gIMA=mo,setuju,5,0,,2025-05-29 14:37:33,,,
e0e3f497-2fc8-42d2-bb21-0876f03ad638,Abbas Sitti,https://play-lh.googleusercontent.com/a/ACg8ocJwj9BGFNzVNCF52Nk35-unEE601ZmyHJA_7n4s2NCaQvCHOA=mo,mantapp lee,5,0,382.0.0.49.84,2025-05-29 14:35:37,,,382.0.0.49.84
ab89bd0a-93fc-4593-a220-72da1067f320,PADI LAH,https://play-lh.googleusercontent.com/a/ACg8ocLI_XqsvhrJjfwVXVDHV_okoWSr5zrjgjEXPS8H1l9dPRcDZA=mo,instagram saya tidak ada suaranya,1,0,,2025-05-29 14:34:54,,,
066262dd-eed0-4045-ac9a-06d54301898c,Fa’s art,https://play-lh.googleusercontent.com/a-/ALV-UjU_kYhG_Fpba-HQqiHobM26En2rqLAU0WFFTQI0dU82Am7q8wz8,"update tiap hari , bahkan ada sehari 3 kali update ?? aplikasi macam apa ini ? awal kebangkrutan Mark !!",1,0,320.0.0.42.101,2025-05-29 14:34:46,,,320.0.0.42.101
6e25ce15-af03-4cc2-8ea9-7ff65103f379,Fazila Ri,https://play-lh.googleusercontent.com/a-/ALV-UjWRgqC-EiuWxkTTrvIhzZrhufil69oUuPVINykdSOSXRKrKs08,baguss🤩👍,4,0,381.2.0.53.84,2025-05-29 14:34:08,,,381.2.0.53.84
b7eef8dc-38ec-41bc-8315-d44ccf8b9fda,BSK NAURA BSK NAURA,https://play-lh.googleusercontent.com/a/ACg8ocK694lI3P8qOEu8ZvBEkD771IL_fZXPkMQV7yz6KiFb0HHw=mo,sangat bagus sekali ❤❤❤❤,5,0,,2025-05-29 14:33:05,,,
